938,SPARKLING HOP WATER,NELSON SAUVIN,ABBEYDALE BREWERY,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Very pale green tinge to this benchmark hop water. Citrussy aromas suggest Cascade or Yakima hops, with flavours of hay, herbs, flowers and grapefruit rind. Dry, refreshing and to-the-point, it's an adult thirst-quencher par excellence.",Hop water / Flavoured waterSoda / Juice Blend,Energy: 0.50kcal per 100ml,Carbohydrates: 0.06g per 100ml,Sugars: 0.04g per 100ml,https://lakedownbrewing.com/collections/alcohol-free/products/sound-af-alcohol-free
1255,SPARKLING RIESLING,SPARKLING RIESLING,GOODVINES GETRAENKE GMBH,GERMANY,ABV 0.0%,"JUDGES' TASTING NOTE
Honey and saffron on the nose from a hint of botrytis . Showing white florals, green apple and grapefruit on the palate. A touch of sweetness gives way to a dry, pithy finish. Appealing body and texture, well balanced and has lovely, gentle fizz.",Wine,Energy: 18kcal per 100ml,Carbohydrates: 4.10g per 100ml,Sugars: 3.40g per 100ml,https://www.abbeydalebrewery.co.uk/product/hop-water-nelson-sauvin-0/
1096,SPARKLING TEA,SNOW DAISY,HAIRY ARMADILLO,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Earthy, spicy and aromatic on the nose, with flavours of coriander seed, malt loaf and raisins on the palate. Totally dry with refreshing acidity and plenty of velvety tannins, it's an elegant food-matching option. A grown-up drink.",Aperitif / VermouthTea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 25kj per 100ml,Carbohydrates: 1.50g per 100ml,Sugars: 1.20g per 100ml,https://www.goodvines.de/shop/gvs-rl75-01v-sparkling-riesling-alkoholfrei-075l-3
961,TANQUERAY 0.0%,TANQUERAY 0.0%,DIAGEO,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Clear, with a silver hued appearance, this has authentic aromas of juniper and coriander on the nose, while the palate it is dry, with notes of lemon, coriander and angelica. Best with tonic, when it authentically replicates a London dry style of gin with some class.",Spirit / Bitters,Energy: 12kcal per 100ml,Carbohydrates: 0g per 100ml,Sugars: 0g per 100ml,https://hairyarmadillo.com.au/product/snow-daisy-sparkling-tea-750ml-bottles/
1253,TEASONS,TEASONS - BOTANICAL LONDON DRY & GREEN TEA,CHASTITY LTD T/A SPIRITS OF VIRTUE,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
On the nose, notes of lemon balm, juniper, eucalyptus and coriander, on the palate there are cigar box woody notes, lime and lemon balm. Interesting and versatile, has a lovely touch of bitterness when mixed in classic G&T style",Spirit / BittersAlt SpiritTea / Kombucha / Kefir (Water),Energy: 88.10kj per 100ml,Carbohydrates: 7.10g per 100ml,Sugars: 0g per 100ml,https://www.tanqueray.com/en-gb
896,TĒTHOS,BLACK TEA SHIRAZ,TĒTHOS,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Arresting garnet colour, and striking flavours too, with attractive notes of blueberry and raspberry, alongside some smoky beet-like flavours. Mild tea astringency on the palate makes this a grown-up, food-friendly, well-structured wine-like drink.",Tea / Kombucha / Kefir (Water)Wine,Energy: 60kcal per 8fl oz USA serving,Carbohydrates: 5g per 8fl oz USA serving,Sugars: 0g per 8fl oz USA serving,https://www.drinktethos.com
962,TITÙN SPRITZ,TEAL BLISS,COCKTAILMENOT LLC,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Eye-catching bright green, slightly hazy colour, with exotic tropical flavours of pineapple and coconut held in check by a gentle citrussy tartness. Like a cross between a mojito and a pina colada, this is a great party drink - fun and refreshing.",Cocktail (ready to drink)Cocktail BaseFunctional / Health / Sports,Energy: 160kcal per 12fl oz USA serving,Carbohydrates: 35g per 12fl oz USA serving,Sugars: 31g per 12fl oz USA serving,https://www.drinktethos.com
963,VAN HUNKS DRINKS,VAN HUNKS NON-ALCOHOLIC SPARKLING WINE,VAN HUNKS DRINKS,SOUTH AFRICA,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale pink, with good perlage and sweet, fruit-forward flavours of mango, peach, summer berries and vanilla cream. On the sweeter side, but joyously flavourful and vibrant it's the very definition of a good-times party drink.",WineAlt Wine / Sake,Energy: 64kj per 100ml,Carbohydrates: 3g per 100ml,Sugars: 3g per 100ml,https://WWW.TITUNCOCKTAILS.COM
964,VILLA MARTELLE,VILLA MARTELLE,VILLA MARTELLE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
This drink takes a different approach to food matching. The initial flavours of coffee, black chocolate and black cherry suggest a liqueur. But though the palate is rich, it's also dry - and spicy on the finish. Intriguing and unique. One to try with dark meats.",Alt Wine / Sake,Energy: 23.76kcal per 100ml,Carbohydrates: 5.37g per 100ml,Sugars: 5.28g per 100ml,https://vanhunksdrinks.com
1097,VILLBRYGG,FJELL 01,VILLBRYGG AS,NORWAY,ABV 0.0%,"JUDGES' TASTING NOTE
Vibrant cherry colour with a fine mousse, this makes a real impression. Vivid red berry and herbal/minty notes on a palate which is long, juicy, dry and natural-tasting. A terrific and characterful wine alternative.",Soda / Juice BlendAlt Wine / Sake,Energy: 19kcal per 100ml,Carbohydrates: 4.70g per 100ml,Sugars: 4.30g per 100ml,https://www.villamartelle.com
955,VILLBRYGG,SKOG 03,VILLBRYGG,NORWAY,ABV 0.0%,"JUDGES' TASTING NOTE
Intriguing hazy sparkler, with flavours of stone fruit (apricot and peach) overlaid with further notes of thyme, rosemary and licorice. Multi-layered and complex, with an uplifting sour tang on the palate it's a great AF food-matching alternative to wine.",Soda / Juice BlendAlt Wine / Sake,Energy: 18.40kcal per 100ml,Carbohydrates: 4.60g per 100ml,Sugars: 4.60g per 100ml,https://villbrygg.com/no/produkter
1098,VILLBRYGG,ENG 02,VILLBRYGG,NORWAY,ABV 0.0%,"JUDGES' TASTING NOTE
Hazy pale gold colour. An expressive nose with aromas of marzipan and cherry licorice. The palate is dry and refreshing, with savoury flavours of tea, licorice and meadow grasses. Savoury, saline finish with a toasty note of hay.",Soda / Juice BlendAlt Wine / Sake,Energy: 18.40kcal per 100ml,Carbohydrates: 4.60g per 100ml,Sugars: 4.60g per 100ml,https://villbrygg.com/no/produkter
966,WAYFINDER,WAYFINDER,BURNSIDE BREWERY,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
There's depth, subtlety and complexity here. Pine and citrus on the nose, with a slight sweet smokiness adding further interest on the palate. Fantastic balance between sweet and bitter, this is a great session beer as well as a match for pizza and curries.",Beer,Energy: 20.40kcal per 100ml,Carbohydrates: 5.10g per 100ml,Sugars: 5.10g per 100ml,https://villbrygg.com/en/products
967,WOODBERRIES,WOODBERRIES 70CL NON-ALCOHOLIC,DISTILLERIE RADERMACHER SA,BELGIUM,ABV < 0.5%,"JUDGES' TASTING NOTE
Appealing magenta colour with intense flavours of summer fruits - particularly cherry and cranberry. Super-concentrated, with lots of fruit sweetness, though the latter is balanced by a natural tart acidity. Mixes well into a spritz.",Alt Spirit,Energy: 60kcal per 100ml,Carbohydrates: 14.50g per 100ml,Sugars: 14.50g per 100ml,https://www.distillerie.biz
969,YALA KOMBUCHA,YUZU & CHILLI,YALA KOMBUCHA,UNITED ARAB EMIRATES,ABV 0.0%,"JUDGES' TASTING NOTE
Hazy pale yellow appearance, with aromas of honey, grapefruit, orange pekoe tea, lemon zest and grass. The palate shows flavours of yuzu, honey and ginger with a lingering chilli spice finish. Good celebratory drink, or served with snacks in a casual setting.",Functional / Health / SportsTea / Kombucha / Kefir (Water),Energy: 19kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 5g per 100ml,https://www.distillerie.biz
933,YAYA KOMBUCHA,MATÉ KOMBUCHA,YAYA KOMBUCHA,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
A clear baseline of green tea flavours is built on with further delicate layers of pear compote, apple, honey and quince. It's quite light on the palate - more about aroma than mouthfeel - making it a useful (and refreshing) food-matching option for sushi, Korean barbecue etc.",Soda / Juice BlendTea / Kombucha / Kefir (Water),Energy: 18.40kcal per 100ml,Carbohydrates: 4.60g per 100ml,Sugars: 4.60g per 100ml,https://yalabucha.ae/product/yuzu-chilli/
1094,ZENO ALCOHOL-LIBERATED.,ZENO ALCOHOL-LIBERATED SPARKLING NV.,VINOLO LTD.,SPAIN,ABV 0.3%,"JUDGES' TASTING NOTE
There are pretty sugared-almond aromas on the nose of this fine-bubbled sparkler. The palate is light and floral with subtle flavours of pear and apricot cream, and lift from both bright acidity and the fine perlage. Classy and elegant.",WineAlt Wine / Sake,Energy: 8.86kcal per 100ml,Carbohydrates: 1.80g per 100ml,Sugars: 1.80g per 100ml,https://yayakombucha.com/products/kombucha-yuzu
943,ZERO-POINT-FIVE,PINOT NOIR,JJ LEITZ GMBH,GERMANY,ABV 0.5%,"JUDGES' TASTING NOTE
Pale ruby colour, with light sour cherry fruit flavours and a comforting lick of vanilla. Quite tart and bright, it's a restrained lighter-bodied red that's a dry food-match option for gnocchi with a light creamy sauce or charcuterie.",WineAlt Wine / Sake,Energy: 20kcal per 120ml serving,Carbohydrates: 4g per 120ml serving,Sugars: 4g per 120ml serving,https://www.zenowine.com
1159,958 SANTERO,958 SANTERO BELLINI ANALCOLICO,SANTERO F.LLI & C. - I.V.A.S.S. S.P.A,ITALY,ABV < 0.5%,"JUDGES' TASTING NOTE
Hazy salmon colour with exotic flavours of peach, mango and orange. Sweet, fruity and juicy, with endearing froth; an enjoyable summer sipper.",Cocktail (ready to drink),Energy: 50kcal per 100ml,Carbohydrates: 12g per 100ml,Sugars: 12g per 100ml,https://www.leitz-wein.shop/Eins-Zwei-Zero/
1288,ACALA SPARKLING TEA,VOYAGE ROSE,ACALA SPARKLING TEA,LITHUANIA,ABV 0.0%,"JUDGES' TASTING NOTE
Dark orange with flavours of iced tea and citrus. Quite light-bodied, with mild carbonation, this is a refreshing sipper but also a sympathetic (rather than overwhelming) food partner.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 8kcal per 100ml,Carbohydrates: 1.90g per 100ml,Sugars: 2g per 100ml,https://www.santero.it 
1291,ACALA SPARKLING TEA,RED SPARKLING TEA,ACALA SPARKLING TEA,LITHUANIA,ABV 0.0%,"JUDGES' TASTING NOTE
Strong black-tea nose with flavours of hibiscus, tomato, red fruit and a light vinegar tang. Pretty colour, with nice fizz and balance, and a fresh, clean finish.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 8kcal per 100ml,Carbohydrates: 1.90g per 100ml,Sugars: 2g per 100ml,https://acala.lt/en/product/voyage-rose/
1225,ACALA SPARKLING TEA,MIMOSA STYLE,ACALA SPARKLING TEA,LITHUANIA,ABV 0.0%,"JUDGES' TASTING NOTE
Subtle, balanced, citrussy and vinegary, with cloudy apple juice aromas, tea and orange on the palate and a clean, fresh finish. Has a grippy texture. Ideal alternative to a Mimosa.",Cocktail (ready to drink)Tea / Kombucha / Kefir (Water),Energy: 14kcal per 100ml,Carbohydrates: 3.10g per 100ml,Sugars: 3.40g per 100ml,https://drinkacala.com/
1200,ADNAMS,"GHOST SHIP 0.5% PALE ALE, BOTTLE","ADNAMS, SOUTHWOLD",UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
A nice mixture of grassy hops, malt and a touch of tropical pineapple fruit, finishing dry. Perfect for every day drinking, but would also cope nicely with a classic Ploughman’s lunch.",Beer,Energy: 47kj per 100ml,Carbohydrates: 2.70g per 100ml,Sugars: 0.10g per 100ml,https://drinkacala.com/
1166,AELO EXPERTLY HANDCRAFTED COCKTAILS,APERITIVO SPRITZ,LIQUID INTELLIGENCE LTD.,CANADA,ABV 0.0%,"JUDGES' TASTING NOTE
Bright, fluorescent colour, with equally unmissable flavours of orange and mandarin on the nose. Spicy/sour notes on the palate of this inviting spritz.",Aperitif / VermouthCocktail (ready to drink)Soda / Juice Blend,Energy: 0kcal per 100ml,Carbohydrates: 0g per 100ml,Sugars: 0g per 100ml,https://adnams.co.uk
1163,ANTHEA,ANTHEA BLUSH NON-ALC BOTANIC SPARKLING WINE ALTERNATIVE,ANTHEA BOTANIC DRINKS LTD,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale pink, with flavours of bitter cherries, rosehips and watermelon. It's very approachable - the palate is crowd-pleasingly sweet - but bubbles provide lift.",Alt Wine / Sake,Energy: 25kcal per 125ml serving,Carbohydrates: 5.60g per 125ml serving,Sugars: 5.60g per 125ml serving,https://drinkaelo.com
1165,ANTHEA,ANTHEA GOJI SPRITZ NON-ALC GOJI & ROSEHIP BOTANIC COCKTAIL,ANTHEA BOTANIC DRINKS LTD,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Pretty Provence-like shade of pink, with attractive flavours of peach and roses. Quite sweet, but not overpoweringly so, and with good carbonation.",Cocktail (ready to drink),Energy: 43kcal per 250ml serving,Carbohydrates: 10g per 250ml serving,Sugars: 10g per 250ml serving,https://www.anthea-non-alcoholic.com/botanic-spritz
1168,APPALINA,APPALINA SPARKLING CHARDONNAY,LES GRANDS CHAIS DE FRANCE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Aromas of stewed apple and peach on the nose broaden on the palate with a sweeter touch of pineapple before a brisk lemony acidity draws in the finish.",Wine,Energy: 26kcal per 100ml,Carbohydrates: 6.50g per 100ml,Sugars: 6g per 100ml,https://www.anthea-non-alcoholic.com/botanic-spritz
1160,APPALINA,APPALINA PINOT NOIR ROSÉ,LES GRANDS CHAIS DE FRANCE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Delicate pale salmon colour with pretty aromas of raw plums and strawberries. Candied lemons, floral/rose petal notes and a creamy texture on the palte. Ideal for salty snacks.",Wine,Energy: 24kcal per 100ml,Carbohydrates: 5.50g per 100ml,Sugars: 5g per 100ml,
1169,ARA,ARA ZERO SAUVIGNON BLANC,GIESEN GROUP,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Aromas of green apple, citrus and gooseberry on the nose, with more exotic flavours of passionfruit and white peach on the palate. Slight sweetness, but also zingy acidity.",WineAlt Wine / Sake,Energy: 23kcal per 125ml serving,Carbohydrates: 4.80g per 125ml serving,Sugars: 3.80g per 125ml serving,
1162,ASAHI SUPER DRY,ASAHI SUPER DRY 0.0%,ASAHI BREWERIES,ITALY,ABV 0.0%,"JUDGES' TASTING NOTE
Good, foamy head which lasts well. Pleasant floral and hoppy aromas, followed by subtle malt sweetness and plenty of hoppy character on the palate. Light-bodied with a medium bitter finish.",Beer,Energy: 25kcal per 100ml,Carbohydrates: 6.10g per 100ml,Sugars: 0.90g per 100ml,https://www.asahibeer.co.uk/products/asd-00
1179,BICKENSOHLER MÜLLER-THURGAU ALKOHOLFREI,BICKENSOHLER MÜLLER-THURGAU ALKOHOLFREI,BICKENSOHLER WEINVOGTEI EG,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Chamomile and jasmin on the nose with floral and tropical fruit on the palate. Appealing texture. Lovely freshness throughout and a hint of sweetness which is balanced with juicy acidity on the finish.",Alt Wine / Sake,Energy: 16kcal per 100ml,Carbohydrates: 3.10g per 100ml,Sugars: 3.02g per 100ml,https://www.asahibeer.co.uk/products/asd-00
1181,BOLLE,BLANC DE BLANCS,BOLLE DRINKS LTD,"GERMANY, SPAIN, UNITED KINGDOM",ABV < 0.5%,"JUDGES' TASTING NOTE
Lovely aromatics with delicate white jasmin on the nose which follows though to an inviting summer blossom, pine needle and green apple palate. Sweetness adds some weight and texture, but balanced with refreshing acidity.",Wine,Energy: 15kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 2.70g per 100ml,https://www.bickensohler.de/Shop/alkoholfreie_Weine/Bickensohler_M%C3%BCller-Thurgau_alkoholfrei%2C_trocken_143/
1274,BOLLE,SPRITZ,BOLLE DRINKS LTD,"GERMANY, SPAIN, UNITED KINGDOM",ABV < 0.5%,"JUDGES' TASTING NOTE
Flavours of dried currants, honey, orange and spice. Slightly herbal, complex and bittersweet with impressive creamy mousse, it's one for spritz drinkers who want something different.",Aperitif / VermouthCocktail (ready to drink),Energy: 45kcal per 100ml,Carbohydrates: 10g per 100ml,Sugars: 9.50g per 100ml,https://www.bolledrinks.com/
1184,BON VOYAGE,BON VOYAGE SPARKLING CHARDONNAY,LES GRANDS CHAIS DE FRANCE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Medium gold colour with aromas of grapefruit and apple, then a palate of stone fruit, apple and lemon peel. Plenty of weight and some juicy freshness on the finish. Ideal at a party.",Wine,Energy: 26kcal per 100ml,Carbohydrates: 6.50g per 100ml,Sugars: 6g per 100ml,https://www.bolledrinks.com/
1188,BONHEUR,BONHEUR BLANC,PILUMNUS BV,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Pale gold, with aromas of orchard fruit, cool earth and mint. There's a gentle bitterness on the palate, with further flavours of honey and chamomile and a touch of minerality.",Alt Wine / Sake,Energy: 32kcal per 100ml,Carbohydrates: 4g per 100ml,Sugars: 4g per 100ml,https://justfoods.be/product/just-bonheur-gastronomisch-aperitief/
1269,BÔTAN DISTILLERY,SHIZO,BÔTAN DISTILLERY,BELGIUM,ABV 0.0%,"JUDGES' TASTING NOTE
Pale pink with flavours of yuzu and pink grapefruit with further attractive - and well integrated - herbal notes on the palate. There's a lot going on aromatically here, but it carries its complexity lightly.",Aperitif / VermouthCocktail (ready to drink),Energy: 42.55kcal per 100ml,Carbohydrates: 10.22g per 100ml,Sugars: 8.81g per 100ml,https://justfoods.be/product/just-bonheur-gastronomisch-aperitief/
1153,BREAKAWAY GEWÜRZTRAMINER,BREAKAWAY GEWÜRZTRAMINER,WEINHAUS BERGDOLT-REIF & NETT GMBH,GERMANY,ABV 0.5%,"JUDGES' TASTING NOTE
Attractive golden colour with intense citrus and blossom on the nose. Fresh-tasting palate with flavours of green apple with some white peach and lychee. Palate sweetness is balanced by refreshing acidity and the finish is long.",Alt Wine / Sake,Energy: 24.50kcal per 100ml,Carbohydrates: 5.80g per 100ml,Sugars: 5.80g per 100ml,https://botan-distillery.com/
1189,BREAKAWAY PINOT BLANC,BREAKAWAY PINOT BLANC,WEINHAUS BERGDOLT-REIF & NETT GMBH,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Intense golden colour, with flavours of apples, pears and stone fruit. It's quite creamy and ripe on the palate - mouth-filling and textural rather than bright and mouth-watering - and could be a good option with cheese.",Alt Wine / Sake,Energy: 11.20kcal per 100ml,Carbohydrates: 2g per 100ml,Sugars: 2g per 100ml,
1175,BREAKAWAY PINOT NOIR,BREAKAWAY PINOT NOIR,WEINHAUS BERGDOLT-REIF & NETT GMBH,GERMANY,ABV 0.5%,"JUDGES' TASTING NOTE
Clear, pale ruby colour with plenty of aromatics: red cherries, blackberries and smoky notes. The palate is light, well balanced and refreshing with a smoky/savoury character. An authentic-tasting Pinot Noir.",Alt Wine / Sake,Energy: 9.60kcal per 100ml,Carbohydrates: 1.80g per 100ml,Sugars: 1.80g per 100ml,
